"data/spectra/511davida.lbl     ","Sawyer, S., 511davida. EAR-A-3-RDR-SAWYER-ASTEROID-SPECTRA-V1.2:SPECTRA_511DAVIDA_TAB. NASA Planetary Data System, 1998.                   ","511 DAVIDA    ","ASTEROID","511davida.tab     ","SPECTRA_511DAVIDA_TAB     ","1987-03-25","1987-03-25","MCD21           ","McDonald Observatory 2.1-m Struve Warner & Swasey reflector                                                                                ","ES2         ","Cassegrain Spectrometer      ","SAWYER1991                              "
"data/spectra/51nemausa1.lbl    ","Sawyer, S., 51nemausa1. EAR-A-3-RDR-SAWYER-ASTEROID-SPECTRA-V1.2:SPECTRA_51NEMAUSA1_TAB. NASA Planetary Data System, 1998.                 ","51 NEMAUSA    ","ASTEROID","51nemausa1.tab    ","SPECTRA_51NEMAUSA1_TAB    ","1983-09-15","1983-09-15","MCD21           ","McDonald Observatory 2.1-m Struve Warner & Swasey reflector                                                                                ","ES2         ","Cassegrain Spectrometer      ","SAWYER1991                              "
"data/spectra/51nemausa2.lbl    ","Sawyer, S., 51nemausa2. EAR-A-3-RDR-SAWYER-ASTEROID-SPECTRA-V1.2:SPECTRA_51NEMAUSA2_TAB. NASA Planetary Data System, 1998.                 ","51 NEMAUSA    ","ASTEROID","51nemausa2.tab    ","SPECTRA_51NEMAUSA2_TAB    ","1983-09-19","1983-09-19","MCD21           ","McDonald Observatory 2.1-m Struve Warner & Swasey reflector                                                                                ","ES2         ","Cassegrain Spectrometer      ","SAWYER1991                              "
"data/spectra/51nemausa3.lbl    ","Sawyer, S., 51nemausa3. EAR-A-3-RDR-SAWYER-ASTEROID-SPECTRA-V1.2:SPECTRA_51NEMAUSA3_TAB. NASA Planetary Data System, 1998.                 ","51 NEMAUSA    ","ASTEROID","51nemausa3.tab    ","SPECTRA_51NEMAUSA3_TAB    ","1989-04-17","1989-04-17","MCD21           ","McDonald Observatory 2.1-m Struve Warner & Swasey reflector                                                                                ","ES2         ","Cassegrain Spectrometer      ","SAWYER1991                              "
"data/spectra/51nemausa4.lbl    ","Sawyer, S., 51nemausa4. EAR-A-3-RDR-SAWYER-ASTEROID-SPECTRA-V1.2:SPECTRA_51NEMAUSA4_TAB. NASA Planetary Data System, 1998.                 ","51 NEMAUSA    ","ASTEROID","51nemausa4.tab    ","SPECTRA_51NEMAUSA4_TAB    ","1990-07-07","1990-07-07","MCD21           ","McDonald Observatory 2.1-m Struve Warner & Swasey reflector                                                                                ","ES2         ","Cassegrain Spectrometer      ","SAWYER1991                              "
"data/spectra/51nemausa5.lbl    ","Sawyer, S., 51nemausa5. EAR-A-3-RDR-SAWYER-ASTEROID-SPECTRA-V1.2:SPECTRA_51NEMAUSA5_TAB. NASA Planetary Data System, 1998.                 ","51 NEMAUSA    ","ASTEROID","51nemausa5.tab    ","SPECTRA_51NEMAUSA5_TAB    ","1990-07-09","1990-07-09","MCD21           ","McDonald Observatory 2.1-m Struve Warner & Swasey reflector                                                                                ","ES2         ","Cassegrain Spectrometer      ","SAWYER1991                              "
"data/spectra/51nemausa6.lbl    ","Sawyer, S., 51nemausa6. EAR-A-3-RDR-SAWYER-ASTEROID-SPECTRA-V1.2:SPECTRA_51NEMAUSA6_TAB. NASA Planetary Data System, 1998.                 ","51 NEMAUSA    ","ASTEROID","51nemausa6.tab    ","SPECTRA_51NEMAUSA6_TAB    ","1989-04-16","1989-04-16","MCD21           ","McDonald Observatory 2.1-m Struve Warner & Swasey reflector                                                                                ","ES2         ","Cassegrain Spectrometer      ","SAWYER1991                              "
"data/spectra/52europa1.lbl     ","Sawyer, S., 52europa1. EAR-A-3-RDR-SAWYER-ASTEROID-SPECTRA-V1.2:SPECTRA_52EUROPA1_TAB. NASA Planetary Data System, 1998.                   ","52 EUROPA     ","ASTEROID","52europa1.tab     ","SPECTRA_52EUROPA1_TAB     ","1989-04-15","1989-04-15","MCD21           ","McDonald Observatory 2.1-m Struve Warner & Swasey reflector                                                                                ","ES2         ","Cassegrain Spectrometer      ","SAWYER1991                              "
"data/spectra/52europa2.lbl     ","Sawyer, S., 52europa2. EAR-A-3-RDR-SAWYER-ASTEROID-SPECTRA-V1.2:SPECTRA_52EUROPA2_TAB. NASA Planetary Data System, 1998.                   ","52 EUROPA     ","ASTEROID","52europa2.tab     ","SPECTRA_52EUROPA2_TAB     ","1989-04-15","1989-04-15","MCD21           ","McDonald Observatory 2.1-m Struve Warner & Swasey reflector                                                                                ","ES2         ","Cassegrain Spectrometer      ","SAWYER1991                              "
"data/spectra/52europa3.lbl     ","Sawyer, S., 52europa3. EAR-A-3-RDR-SAWYER-ASTEROID-SPECTRA-V1.2:SPECTRA_52EUROPA3_TAB. NASA Planetary Data System, 1998.                   ","52 EUROPA     ","ASTEROID","52europa3.tab     ","SPECTRA_52EUROPA3_TAB     ","1990-07-07","1990-07-07","MCD21           ","McDonald Observatory 2.1-m Struve Warner & Swasey reflector                                                                                ","ES2         ","Cassegrain Spectrometer      ","SAWYER1991                              "
"data/spectra/532herculina.lbl  ","Sawyer, S., 532herculina. EAR-A-3-RDR-SAWYER-ASTEROID-SPECTRA-V1.2:SPECTRA_532HERCULINA_TAB. NASA Planetary Data System, 1998.             ","532 HERCULINA ","ASTEROID","532herculina.tab  ","SPECTRA_532HERCULINA_TAB  ","1987-03-23","1987-03-23","MCD21           ","McDonald Observatory 2.1-m Struve Warner & Swasey reflector                                                                                ","ES2         ","Cassegrain Spectrometer      ","SAWYER1991                              "
"data/spectra/537pauly.lbl      ","Sawyer, S., 537pauly. EAR-A-3-RDR-SAWYER-ASTEROID-SPECTRA-V1.2:SPECTRA_537PAULY_TAB. NASA Planetary Data System, 1998.                     ","537 PAULY     ","ASTEROID","537pauly.tab      ","SPECTRA_537PAULY_TAB      ","1990-07-11","1990-07-11","MCD21           ","McDonald Observatory 2.1-m Struve Warner & Swasey reflector                                                                                ","ES2         ","Cassegrain Spectrometer      ","SAWYER1991                              "
"data/spectra/54alexandra1.lbl  ","Sawyer, S., 54alexandra1. EAR-A-3-RDR-SAWYER-ASTEROID-SPECTRA-V1.2:SPECTRA_54ALEXANDRA1_TAB. NASA Planetary Data System, 1998.             ","54 ALEXANDRA  ","ASTEROID","54alexandra1.tab  ","SPECTRA_54ALEXANDRA1_TAB  ","1983-09-16","1983-09-16","MCD21           ","McDonald Observatory 2.1-m Struve Warner & Swasey reflector                                                                                ","ES2         ","Cassegrain Spectrometer      ","SAWYER1991                              "
"data/spectra/54alexandra2.lbl  ","Sawyer, S., 54alexandra2. EAR-A-3-RDR-SAWYER-ASTEROID-SPECTRA-V1.2:SPECTRA_54ALEXANDRA2_TAB. NASA Planetary Data System, 1998.             ","54 ALEXANDRA  ","ASTEROID","54alexandra2.tab  ","SPECTRA_54ALEXANDRA2_TAB  ","1983-09-18","1983-09-18","MCD21           ","McDonald Observatory 2.1-m Struve Warner & Swasey reflector                                                                                ","ES2         ","Cassegrain Spectrometer      ","SAWYER1991                              "
"data/spectra/54alexandra3.lbl  ","Sawyer, S., 54alexandra3. EAR-A-3-RDR-SAWYER-ASTEROID-SPECTRA-V1.2:SPECTRA_54ALEXANDRA3_TAB. NASA Planetary Data System, 1998.             ","54 ALEXANDRA  ","ASTEROID","54alexandra3.tab  ","SPECTRA_54ALEXANDRA3_TAB  ","1988-10-05","1988-10-05","MCD27           ","McDonald Observatory 2.72-m Harlan Smith Ritchey-Chretien equatorial refl.                                                                 ","LCS         ","Large Cassegrain Spectrometer","SAWYER1991                              "
"data/spectra/57mnemosyne.lbl   ","Sawyer, S., 57mnemosyne. EAR-A-3-RDR-SAWYER-ASTEROID-SPECTRA-V1.2:SPECTRA_57MNEMOSYNE_TAB. NASA Planetary Data System, 1998.               ","57 MNEMOSYNE  ","ASTEROID","57mnemosyne.tab   ","SPECTRA_57MNEMOSYNE_TAB   ","1988-10-05","1988-10-05","MCD27           ","McDonald Observatory 2.72-m Harlan Smith Ritchey-Chretien equatorial refl.                                                                 ","LCS         ","Large Cassegrain Spectrometer","SAWYER1991                              "
"data/spectra/5astraea1.lbl     ","Sawyer, S., 5astraea1. EAR-A-3-RDR-SAWYER-ASTEROID-SPECTRA-V1.2:SPECTRA_5ASTRAEA1_TAB. NASA Planetary Data System, 1998.                   ","5 ASTRAEA     ","ASTEROID","5astraea1.tab     ","SPECTRA_5ASTRAEA1_TAB     ","1987-04-03","1987-04-03","MCD21           ","McDonald Observatory 2.1-m Struve Warner & Swasey reflector                                                                                ","ES2         ","Cassegrain Spectrometer      ","SAWYER1991                              "
"data/spectra/5astraea2.lbl     ","Sawyer, S., 5astraea2. EAR-A-3-RDR-SAWYER-ASTEROID-SPECTRA-V1.2:SPECTRA_5ASTRAEA2_TAB. NASA Planetary Data System, 1998.                   ","5 ASTRAEA     ","ASTEROID","5astraea2.tab     ","SPECTRA_5ASTRAEA2_TAB     ","1986-11-25","1986-11-25","MCD21           ","McDonald Observatory 2.1-m Struve Warner & Swasey reflector                                                                                ","ES2         ","Cassegrain Spectrometer      ","SAWYER1991                              "
"data/spectra/602marianna.lbl   ","Sawyer, S., 602marianna. EAR-A-3-RDR-SAWYER-ASTEROID-SPECTRA-V1.2:SPECTRA_602MARIANNA_TAB. NASA Planetary Data System, 1998.               ","602 MARIANNA  ","ASTEROID","602marianna.tab   ","SPECTRA_602MARIANNA_TAB   ","1990-07-12","1990-07-12","MCD21           ","McDonald Observatory 2.1-m Struve Warner & Swasey reflector                                                                                ","ES2         ","Cassegrain Spectrometer      ","SAWYER1991                              "
"data/spectra/617patroclus.lbl  ","Sawyer, S., 617patroclus. EAR-A-3-RDR-SAWYER-ASTEROID-SPECTRA-V1.2:SPECTRA_617PATROCLUS_TAB. NASA Planetary Data System, 1998.             ","617 PATROCLUS ","ASTEROID","617patroclus.tab  ","SPECTRA_617PATROCLUS_TAB  ","1988-10-06","1988-10-06","MCD27           ","McDonald Observatory 2.72-m Harlan Smith Ritchey-Chretien equatorial refl.                                                                 ","LCS         ","Large Cassegrain Spectrometer","SAWYER1991                              "
"data/spectra/63ausonia.lbl     ","Sawyer, S., 63ausonia. EAR-A-3-RDR-SAWYER-ASTEROID-SPECTRA-V1.2:SPECTRA_63AUSONIA_TAB. NASA Planetary Data System, 1998.                   ","63 AUSONIA    ","ASTEROID","63ausonia.tab     ","SPECTRA_63AUSONIA_TAB     ","1987-03-22","1987-03-22","MCD21           ","McDonald Observatory 2.1-m Struve Warner & Swasey reflector                                                                                ","ES2         ","Cassegrain Spectrometer      ","SAWYER1991                              "
"data/spectra/64angelina.lbl    ","Sawyer, S., 64angelina. EAR-A-3-RDR-SAWYER-ASTEROID-SPECTRA-V1.2:SPECTRA_64ANGELINA_TAB. NASA Planetary Data System, 1998.                 ","64 ANGELINA   ","ASTEROID","64angelina.tab    ","SPECTRA_64ANGELINA_TAB    ","1990-07-09","1990-07-09","MCD21           ","McDonald Observatory 2.1-m Struve Warner & Swasey reflector                                                                                ","ES2         ","Cassegrain Spectrometer      ","SAWYER1991                              "
"data/spectra/65cybele.lbl      ","Sawyer, S., 65cybele. EAR-A-3-RDR-SAWYER-ASTEROID-SPECTRA-V1.2:SPECTRA_65CYBELE_TAB. NASA Planetary Data System, 1998.                     ","65 CYBELE     ","ASTEROID","65cybele.tab      ","SPECTRA_65CYBELE_TAB      ","1990-07-09","1990-07-09","MCD21           ","McDonald Observatory 2.1-m Struve Warner & Swasey reflector                                                                                ","ES2         ","Cassegrain Spectrometer      ","SAWYER1991                              "
"data/spectra/702alauda.lbl     ","Sawyer, S., 702alauda. EAR-A-3-RDR-SAWYER-ASTEROID-SPECTRA-V1.2:SPECTRA_702ALAUDA_TAB. NASA Planetary Data System, 1998.                   ","702 ALAUDA    ","ASTEROID","702alauda.tab     ","SPECTRA_702ALAUDA_TAB     ","1990-07-08","1990-07-08","MCD21           ","McDonald Observatory 2.1-m Struve Warner & Swasey reflector                                                                                ","ES2         ","Cassegrain Spectrometer      ","SAWYER1991                              "
"data/spectra/704interamnia1.lbl","Sawyer, S., 704interamnia1. EAR-A-3-RDR-SAWYER-ASTEROID-SPECTRA-V1.2:SPECTRA_704INTERAMNIA1_TAB. NASA Planetary Data System, 1998.         ","704 INTERAMNIA","ASTEROID","704interamnia1.tab","SPECTRA_704INTERAMNIA1_TAB","1990-07-08","1990-07-08","MCD21           ","McDonald Observatory 2.1-m Struve Warner & Swasey reflector                                                                                ","ES2         ","Cassegrain Spectrometer      ","SAWYER1991                              "
"data/spectra/704interamnia2.lbl","Sawyer, S., 704interamnia2. EAR-A-3-RDR-SAWYER-ASTEROID-SPECTRA-V1.2:SPECTRA_704INTERAMNIA2_TAB. NASA Planetary Data System, 1998.         ","704 INTERAMNIA","ASTEROID","704interamnia2.tab","SPECTRA_704INTERAMNIA2_TAB","1986-11-27","1986-11-27","MCD21           ","McDonald Observatory 2.1-m Struve Warner & Swasey reflector                                                                                ","ES2         ","Cassegrain Spectrometer      ","SAWYER1991                              "
"data/spectra/704interamnia3.lbl","Sawyer, S., 704interamnia3. EAR-A-3-RDR-SAWYER-ASTEROID-SPECTRA-V1.2:SPECTRA_704INTERAMNIA3_TAB. NASA Planetary Data System, 1998.         ","704 INTERAMNIA","ASTEROID","704interamnia3.tab","SPECTRA_704INTERAMNIA3_TAB","1987-03-23","1987-03-23","MCD21           ","McDonald Observatory 2.1-m Struve Warner & Swasey reflector                                                                                ","ES2         ","Cassegrain Spectrometer      ","SAWYER1991                              "
"data/spectra/70panopaea.lbl    ","Sawyer, S., 70panopaea. EAR-A-3-RDR-SAWYER-ASTEROID-SPECTRA-V1.2:SPECTRA_70PANOPAEA_TAB. NASA Planetary Data System, 1998.                 ","70 PANOPAEA   ","ASTEROID","70panopaea.tab    ","SPECTRA_70PANOPAEA_TAB    ","1988-05-22","1988-05-22","MCD21           ","McDonald Observatory 2.1-m Struve Warner & Swasey reflector                                                                                ","ES2         ","Cassegrain Spectrometer      ","SAWYER1991                              "
"data/spectra/712boliviana.lbl  ","Sawyer, S., 712boliviana. EAR-A-3-RDR-SAWYER-ASTEROID-SPECTRA-V1.2:SPECTRA_712BOLIVIANA_TAB. NASA Planetary Data System, 1998.             ","712 BOLIVIANA ","ASTEROID","712boliviana.tab  ","SPECTRA_712BOLIVIANA_TAB  ","1988-10-06","1988-10-06","MCD27           ","McDonald Observatory 2.72-m Harlan Smith Ritchey-Chretien equatorial refl.                                                                 ","LCS         ","Large Cassegrain Spectrometer","SAWYER1991                              "
"data/spectra/72feronia.lbl     ","Sawyer, S., 72feronia. EAR-A-3-RDR-SAWYER-ASTEROID-SPECTRA-V1.2:SPECTRA_72FERONIA_TAB. NASA Planetary Data System, 1998.                   ","72 FERONIA    ","ASTEROID","72feronia.tab     ","SPECTRA_72FERONIA_TAB     ","1987-03-03","1987-03-03","MCD21           ","McDonald Observatory 2.1-m Struve Warner & Swasey reflector                                                                                ","ES2         ","Cassegrain Spectrometer      ","SAWYER1991                              "
"data/spectra/804hispania.lbl   ","Sawyer, S., 804hispania. EAR-A-3-RDR-SAWYER-ASTEROID-SPECTRA-V1.2:SPECTRA_804HISPANIA_TAB. NASA Planetary Data System, 1998.               ","804 HISPANIA  ","ASTEROID","804hispania.tab   ","SPECTRA_804HISPANIA_TAB   ","1987-03-22","1987-03-22","MCD21           ","McDonald Observatory 2.1-m Struve Warner & Swasey reflector                                                                                ","ES2         ","Cassegrain Spectrometer      ","SAWYER1991                              "
"data/spectra/85io.lbl          ","Sawyer, S., 85io. EAR-A-3-RDR-SAWYER-ASTEROID-SPECTRA-V1.2:SPECTRA_85IO_TAB. NASA Planetary Data System, 1998.                             ","85 IO         ","ASTEROID","85io.tab          ","SPECTRA_85IO_TAB          ","1990-07-07","1990-07-07","MCD21           ","McDonald Observatory 2.1-m Struve Warner & Swasey reflector                                                                                ","ES2         ","Cassegrain Spectrometer      ","SAWYER1991                              "
"data/spectra/87sylvia.lbl      ","Sawyer, S., 87sylvia. EAR-A-3-RDR-SAWYER-ASTEROID-SPECTRA-V1.2:SPECTRA_87SYLVIA_TAB. NASA Planetary Data System, 1998.                     ","87 SYLVIA     ","ASTEROID","87sylvia.tab      ","SPECTRA_87SYLVIA_TAB      ","1990-07-09","1990-07-09","MCD21           ","McDonald Observatory 2.1-m Struve Warner & Swasey reflector                                                                                ","ES2         ","Cassegrain Spectrometer      ","SAWYER1991                              "
"data/spectra/91aegina.lbl      ","Sawyer, S., 91aegina. EAR-A-3-RDR-SAWYER-ASTEROID-SPECTRA-V1.2:SPECTRA_91AEGINA_TAB. NASA Planetary Data System, 1998.                     ","91 AEGINA     ","ASTEROID","91aegina.tab      ","SPECTRA_91AEGINA_TAB      ","1990-07-11","1990-07-11","MCD21           ","McDonald Observatory 2.1-m Struve Warner & Swasey reflector                                                                                ","ES2         ","Cassegrain Spectrometer      ","SAWYER1991                              "
"data/spectra/93minerva.lbl     ","Sawyer, S., 93minerva. EAR-A-3-RDR-SAWYER-ASTEROID-SPECTRA-V1.2:SPECTRA_93MINERVA_TAB. NASA Planetary Data System, 1998.                   ","93 MINERVA    ","ASTEROID","93minerva.tab     ","SPECTRA_93MINERVA_TAB     ","1989-04-16","1989-04-16","MCD21           ","McDonald Observatory 2.1-m Struve Warner & Swasey reflector                                                                                ","ES2         ","Cassegrain Spectrometer      ","SAWYER1991                              "
"data/spectra/95arethusa.lbl    ","Sawyer, S., 95arethusa. EAR-A-3-RDR-SAWYER-ASTEROID-SPECTRA-V1.2:SPECTRA_95ARETHUSA_TAB. NASA Planetary Data System, 1998.                 ","95 ARETHUSA   ","ASTEROID","95arethusa.tab    ","SPECTRA_95ARETHUSA_TAB    ","1990-07-09","1990-07-09","MCD21           ","McDonald Observatory 2.1-m Struve Warner & Swasey reflector                                                                                ","ES2         ","Cassegrain Spectrometer      ","SAWYER1991                              "
"data/spectra/98ianthe.lbl      ","Sawyer, S., 98ianthe. EAR-A-3-RDR-SAWYER-ASTEROID-SPECTRA-V1.2:SPECTRA_98IANTHE_TAB. NASA Planetary Data System, 1998.                     ","98 IANTHE     ","ASTEROID","98ianthe.tab      ","SPECTRA_98IANTHE_TAB      ","1987-04-03","1987-04-03","MCD21           ","McDonald Observatory 2.1-m Struve Warner & Swasey reflector                                                                                ","ES2         ","Cassegrain Spectrometer      ","SAWYER1991                              "
"data/spectra/9metis1.lbl       ","Sawyer, S., 9metis1. EAR-A-3-RDR-SAWYER-ASTEROID-SPECTRA-V1.2:SPECTRA_9METIS1_TAB. NASA Planetary Data System, 1998.                       ","9 METIS       ","ASTEROID","9metis1.tab       ","SPECTRA_9METIS1_TAB       ","1983-12-25","1983-12-25","MCD21           ","McDonald Observatory 2.1-m Struve Warner & Swasey reflector                                                                                ","ES2         ","Cassegrain Spectrometer      ","SAWYER1991                              "
"data/spectra/9metis2.lbl       ","Sawyer, S., 9metis2. EAR-A-3-RDR-SAWYER-ASTEROID-SPECTRA-V1.2:SPECTRA_9METIS2_TAB. NASA Planetary Data System, 1998.                       ","9 METIS       ","ASTEROID","9metis2.tab       ","SPECTRA_9METIS2_TAB       ","1986-11-26","1986-11-26","MCD21           ","McDonald Observatory 2.1-m Struve Warner & Swasey reflector                                                                                ","ES2         ","Cassegrain Spectrometer      ","SAWYER1991                              "
"data/spectra/9metis3.lbl       ","Sawyer, S., 9metis3. EAR-A-3-RDR-SAWYER-ASTEROID-SPECTRA-V1.2:SPECTRA_9METIS3_TAB. NASA Planetary Data System, 1998.                       ","9 METIS       ","ASTEROID","9metis3.tab       ","SPECTRA_9METIS3_TAB       ","1986-12-26","1986-12-26","MCD21           ","McDonald Observatory 2.1-m Struve Warner & Swasey reflector                                                                                ","ES2         ","Cassegrain Spectrometer      ","SAWYER1991                              "
